date,strategy_equity,etf_dca_equity,etf_buy_hold_norm
2015-04-06,130000.0,117629.12432560002,0.9054441260744985
2015-04-07,130000.0,117008.72432560001,0.9006685768863418
2015-04-08,130000.0,117008.72432560001,0.9006685768863418
2015-04-09,130000.0,118869.9243256,0.9149952244508118
2015-04-14,130000.0,119242.1643256,0.9178605539637057
2015-04-15,130000.0,118249.5243256,0.9102196752626551
2015-04-16,130000.0,117629.12432560002,0.9054441260744985
2015-04-19,130000.0,116264.2443256,0.8949379178605539
2015-04-20,130000.0,114651.2043256,0.8825214899713467
2015-04-22,130000.0,114651.2043256,0.8825214899713467
2015-04-23,130000.0,116636.48432560002,0.897803247373448
2015-04-26,130000.0,114899.3643256,0.8844317096466093
2015-04-27,130000.0,114775.2843256,0.883476599808978
2015-04-28,130000.0,111797.3643256,0.860553963705826
2015-04-29,130000.0,113658.5643256,0.874880611270296
2015-04-30,130000.0,116760.5643256,0.8987583572110792
2015-05-03,139718.5,126930.03335720001,0.8987583572110792
2015-05-04,139816.62,124097.5533572,0.8787010506208213
2015-05-05,140785.96000000002,127469.5533572,0.9025787965616044
2015-05-07,141008.16,126660.27335720001,0.8968481375358166
2015-05-11,140239.14,126795.15335720002,0.897803247373448
2015-05-12,140763.86,125581.23335720002,0.889207258834766
2015-05-13,140370.18,125041.7133572,0.8853868194842406
2015-05-14,139457.05,125041.7133572,0.8853868194842406
2015-05-17,138622.83000000002,120320.9133572,0.8519579751671441
2015-05-18,140668.9,129627.6333572,0.9178605539637057
2015-05-19,139900.14,131111.3133572,0.9283667621776505
2015-05-20,139817.04,127739.31335720002,0.9044890162368673
2015-05-21,139998.26,127739.31335720002,0.9044890162368673
2015-05-24,140133.44,134483.3133572,0.9522445081184336
2015-05-25,139929.36,132190.35335720005,0.936007640878701
2015-05-27,139372.96000000002,132055.47335719998,0.9350525310410696
2015-05-28,139410.72999999998,132055.47335719998,0.9350525310410696
2015-06-01,149290.57,142227.93738279998,0.9350525310410696
2015-06-02,149290.57,139467.80738279998,0.9169054441260744
2015-06-03,149290.57,139031.99738280004,0.9140401146131805
2015-06-04,149290.57,139031.99738280004,0.9140401146131805
2015-06-08,149290.57,135981.3273828,0.8939828080229225
2015-06-09,149290.57,136998.2173828,0.9006685768863418
2015-06-11,149290.57,136998.2173828,0.9006685768863418
2015-06-15,149290.57,133947.54738280002,0.8806112702960841
2015-06-16,149290.57,133947.54738280002,0.8806112702960841
2015-06-17,149290.57,134383.35738280002,0.883476599808978
2015-06-21,149290.57,134383.35738280002,0.883476599808978
2015-06-23,149290.57,132785.3873828,0.8729703915950334
2015-06-24,149290.57,132785.3873828,0.8729703915950334
2015-06-25,149290.57,132930.6573828,0.8739255014326648
2015-06-29,149290.57,132930.6573828,0.8739255014326648
2015-07-02,159285.57,140570.2849018,0.8586437440305634
2015-07-05,159285.57,139475.7649018,0.8519579751671441
2015-07-06,159285.57,134628.6049018,0.822349570200573
2015-07-07,159106.09,129625.0849018,0.7917860553963705
2015-07-08,158926.61000000002,128843.28490180001,0.7870105062082139
2015-07-09,158567.65,129312.3649018,0.7898758357211079
2015-07-12,158567.65,129312.3649018,0.7898758357211079
2015-07-14,158163.82,129781.44490180003,0.792741165234002
2015-07-15,158163.82,132439.5649018,0.8089780324737345
2015-07-16,158567.65,132439.5649018,0.8089780324737345
2015-07-22,158567.65,132439.5649018,0.8089780324737345
2015-07-28,158567.65,133534.08490179997,0.8156638013371537
2015-07-30,159150.96,136817.6449018,0.8357211079274116
2015-08-03,168445.83000000002,144603.66898142,0.822349570200573
2015-08-04,168630.93000000005,146618.94898142,0.833810888252149
2015-08-05,168502.50000000003,144435.72898142,0.8213944603629416
2015-08-10,166901.47000000003,144435.72898142,0.8213944603629416
2015-08-12,166350.27,141076.92898142,0.8022922636103151
2015-08-17,161924.14,133855.50898142,0.761222540592168
2015-08-19,157346.42,133015.80898142,0.7564469914040114
2015-08-20,156082.2,133015.80898142,0.7564469914040114
2015-08-24,147658.78000000003,119916.48898142,0.6819484240687679
2015-08-25,148722.18000000002,120588.24898142001,0.6857688634192931
2015-08-27,151488.02000000002,125290.56898142002,0.7125119388729704
2015-08-30,151064.21000000002,126802.02898142001,0.7211079274116523
2015-08-31,153131.94,126802.02898142001,0.7211079274116523
2015-09-01,163131.94,136557.25409946003,0.7211079274116523
2015-09-03,163131.94,140174.65409946002,0.7402101241642789
2015-09-09,163131.94,140174.65409946002,0.7402101241642789
2015-09-10,163131.94,140174.65409946002,0.7402101241642789
2015-09-14,163131.94,140174.65409946002,0.7402101241642789
2015-09-17,163131.94,139451.17409946,0.7363896848137536
2015-09-21,163131.94,139632.04409946,0.7373447946513848
2015-09-29,163131.94,139632.04409946,0.7373447946513848
2015-09-30,163131.94,142887.70409946004,0.7545367717287488
2015-10-04,173024.15999999997,152951.93557404,0.7545367717287488
2015-10-08,174684.83999999997,152951.93557404,0.7545367717287488
2015-10-12,174963.17999999996,157211.35557403998,0.7755491881566379
2015-10-18,174945.82999999996,157211.35557403998,0.7755491881566379
2015-10-19,174805.41999999995,157211.35557403998,0.7755491881566379
2015-10-20,174396.28999999995,157792.18557404,0.778414517669532
2015-10-29,174314.61999999997,157792.18557404,0.778414517669532
2015-11-01,182003.83999999997,167954.15560604003,0.778414517669532
2015-11-08,181354.90999999997,159505.28560604,0.7392550143266475
2015-11-09,179443.90999999997,159505.28560604,0.7392550143266475
2015-11-10,177561.9,159505.28560604,0.7392550143266475
2015-11-11,177142.30999999994,159505.28560604,0.7392550143266475
2015-11-16,171515.90999999997,159505.28560604,0.7392550143266475
2015-11-17,170320.19999999998,143637.89560604002,0.6657115568290353
2015-11-18,169029.32999999996,143637.89560604002,0.6657115568290353
2015-11-22,170134.59999999998,143225.75560604,0.6638013371537727
2015-11-23,168847.62999999995,143225.75560604,0.6638013371537727
2015-11-29,165805.37999999998,143225.75560604,0.6638013371537727
2015-12-02,174588.72999999995,155055.43643036002,0.6723973256924546
2015-12-03,175802.83,158138.79643036003,0.6857688634192931
2015-12-07,178334.12999999998,161662.63643036003,0.7010506208213944
2015-12-09,177255.22999999995,156376.87643036002,0.6781279847182425
2015-12-10,177378.42999999996,154614.95643036,0.6704871060171919
2015-12-17,178451.17,155495.91643036003,0.6743075453677172
2015-12-20,179807.62999999995,155275.67643036,0.673352435530086
2015-12-21,179651.58999999997,157698.31643036002,0.6838586437440305
2015-12-24,179771.83,161442.39643036004,0.7000955109837631
2015-12-30,179052.15,161442.39643036004,0.7000955109837631
2015-12-31,178564.27,166067.43643036002,0.7201528175740209
2016-01-03,188740.13999999996,176029.25369926,0.7201528175740209
2016-01-05,187611.65999999997,172293.89369926002,0.7048710601719197
2016-01-06,184472.89999999997,171593.51369926002,0.7020057306590257
2016-01-10,181423.61999999997,167624.69369926,0.6857688634192931
2016-01-11,178310.23999999993,167624.69369926,0.6857688634192931
2016-01-12,174702.33000000002,161087.81369926,0.6590257879656161
2016-01-13,167279.52,155718.23369926002,0.6370582617000955
2016-01-17,155816.10999999996,155718.23369926002,0.6370582617000955
2016-01-19,165474.13999999996,155718.23369926002,0.6370582617000955
2016-01-21,156005.16999999998,155718.23369926002,0.6370582617000955
2016-01-26,161736.61999999997,145912.91369926,0.5969436485195797
2016-01-28,163797.29999999996,145912.91369926,0.5969436485195797
2016-01-31,161782.37999999998,151282.49369926003,0.6189111747851003
2016-02-01,171232.09999999998,157055.27147635998,0.6017191977077363
2016-02-02,171709.21999999997,158052.43147636,0.6055396370582616
2016-02-04,171777.37999999998,164035.39147636003,0.6284622731614136
2016-02-09,170618.65999999997,164035.39147636003,0.6284622731614136
2016-02-11,169800.73999999996,164035.39147636003,0.6284622731614136
2016-02-15,171163.93999999997,156307.40147635998,0.5988538681948423
2016-02-16,171095.77999999997,159548.17147636,0.6112702960840497
2016-02-21,171095.77999999997,163287.52147635998,0.6255969436485195
2016-02-22,171095.77999999997,163287.52147635998,0.6255969436485195
2016-02-23,171777.37999999998,164284.68147636,0.6294173829990448
2016-02-24,172254.49999999997,164284.68147636,0.6294173829990448
2016-02-28,173481.37999999998,164284.68147636,0.6294173829990448
2016-03-02,184444.36999999997,174509.03000376,0.6303724928366762
2016-03-03,184033.54999999996,174509.03000376,0.6303724928366762
2016-03-06,185726.33,174773.43000376,0.6313276026743075
2016-03-10,187623.23999999996,185878.23000376002,0.6714422158548233
2016-03-13,186818.71999999994,187464.63000376002,0.6771728748806112
2016-03-14,192383.50999999995,205708.23000376002,0.7430754536771729
2016-03-15,194090.84999999998,203064.23000376,0.7335243553008596
2016-03-16,195163.29999999996,208616.63000376002,0.7535816618911174
2016-03-17,197980.93,212582.63000376,0.7679083094555873
2016-03-20,197298.66999999995,213904.63000376002,0.772683858643744
2016-03-21,196749.36999999997,211525.03000376,0.7640878701050621
2016-03-22,196141.60999999996,209409.83000376,0.7564469914040114
2016-03-23,196968.25999999998,216284.23000376,0.7812798471824259
2016-03-27,198813.84,216284.23000376,0.7812798471824259
2016-03-28,198837.75999999998,216284.23000376,0.7812798471824259
2016-03-29,199213.84999999998,219192.63000376,0.7917860553963705
2016-03-30,199365.61999999997,215491.03000376,0.778414517669532
2016-04-04,210525.7799999999,225502.94132428002,0.778414517669532
2016-04-05,211461.35999999993,227716.46132428004,0.7860553963705826
2016-04-06,207327.59999999998,227716.46132428004,0.7860553963705826
2016-04-12,204937.22999999995,227716.46132428004,0.7860553963705826
2016-04-14,207367.80999999997,227716.46132428004,0.7860553963705826
2016-04-17,210514.85999999996,227716.46132428004,0.7860553963705826
2016-04-18,212202.92999999993,229653.29132428003,0.792741165234002
2016-04-19,214722.88999999993,234633.71132428004,0.8099331423113658
2016-04-20,211260.98999999996,232696.88132428002,0.8032473734479465
2016-04-21,210838.72999999995,232696.88132428002,0.8032473734479465
2016-04-26,208042.49,234633.71132428004,0.8099331423113658
2016-04-27,207001.14999999997,235463.78132428002,0.8127984718242597
2016-04-28,209204.08999999994,229653.29132428003,0.792741165234002
2016-05-03,209519.82999999996,234094.55360318001,0.7736389684813753
2016-05-05,213315.26999999996,234094.55360318001,0.7736389684813753
2016-05-09,215622.75999999995,236984.55360318,0.7831900668576885
2016-05-10,212483.12999999998,236984.55360318,0.7831900668576885
2016-05-12,205589.14999999997,236984.55360318,0.7831900668576885
2016-05-17,204629.37,236984.55360318,0.7831900668576885
2016-05-19,201801.44999999995,233805.55360318001,0.772683858643744
2016-05-26,202709.38999999998,233805.55360318001,0.772683858643744
2016-05-29,201316.00999999995,232649.55360318004,0.7688634192932188
2016-06-01,210064.65999999995,242686.95362718005,0.7688634192932188
2016-06-02,211130.50999999992,246003.12362718003,0.7793696275071633
2016-06-05,211290.75999999998,246003.12362718003,0.7793696275071633
2016-06-06,211350.05999999997,248716.35362718,0.7879656160458453
2016-06-07,210937.19999999995,250223.70362718005,0.792741165234002
2016-06-08,211259.97999999995,252333.99362718,0.799426934097421
2016-06-13,211077.49999999997,248716.35362718,0.7879656160458453
2016-07-10,213273.06999999995,258813.80465158002,0.7879656160458453
2016-07-17,216372.02999999994,260068.64465158,0.7917860553963705
2016-07-18,216493.26999999993,263519.45465158,0.8022922636103151
2016-07-19,216235.56999999995,263519.45465158,0.8022922636103151
2016-07-24,214714.42999999996,253794.44465158,0.772683858643744
2016-07-26,215290.52999999997,255362.99465158005,0.7774594078319007
2016-07-27,218045.72999999995,266656.55465158,0.8118433619866284
2016-07-28,217849.08999999997,274499.30465158,0.8357211079274116
2016-08-02,228659.12999999995,270357.40317498,0.792741165234002
2016-08-03,228659.12999999995,282735.14317498,0.8290353390639923
2016-08-04,228659.12999999995,289901.20317498,0.8500477554918815
2016-08-07,228659.12999999995,289901.20317498,0.8500477554918815
2016-08-08,228659.12999999995,289901.20317498,0.8500477554918815
2016-08-10,228659.12999999995,291529.85317498,0.8548233046800381
2016-08-11,228659.12999999995,291529.85317498,0.8548233046800381
2016-08-14,228659.12999999995,293158.50317498,0.8595988538681948
2016-08-15,228659.12999999995,293158.50317498,0.8595988538681948
2016-08-16,228659.12999999995,294787.15317498,0.8643744030563515
2016-08-18,228659.12999999995,297392.99317498005,0.8720152817574022
2016-08-21,228659.12999999995,298695.91317497997,0.8758357211079274
2016-08-25,228659.12999999995,298695.91317497997,0.8758357211079274
2016-09-01,238659.12999999995,294990.30569998,0.8357211079274116
2016-09-04,238659.12999999995,294316.04569998,0.833810888252149
2016-09-05,238659.12999999995,305441.33569998003,0.8653295128939829
2016-09-07,238659.12999999995,293304.65569998,0.8309455587392549
2016-09-08,238659.12999999995,301395.77569998,0.8538681948424067
2016-09-18,238659.12999999995,290944.74569998,0.8242597898758357
2016-09-20,238659.12999999995,290270.48569998,0.822349570200573
2016-09-25,238659.12999999995,290270.48569998,0.822349570200573
2016-10-03,249928.30999999997,300142.41022978,0.822349570200573
2016-10-04,248604.36,308159.98022978,0.8443170964660935
2016-10-05,252940.47999999998,314086.01022978,0.860553963705826
2016-10-09,251908.78,314086.01022978,0.860553963705826
2016-10-11,250966.93999999997,314086.01022978,0.860553963705826
2016-10-12,253668.5,314086.01022978,0.860553963705826
2016-10-13,253492.94,321754.99022978,0.8815663801337154
2016-10-16,253465.87999999998,319314.86022978,0.874880611270296
2016-10-17,249083.69999999998,313737.42022978,0.8595988538681948
2016-10-18,248731.02,307462.80022978,0.8424068767908309
2016-10-23,252476.52,314086.01022978,0.860553963705826
2016-10-24,251824.98,310948.70022978,0.8519579751671441
2016-10-26,251620.66999999998,311994.47022978,0.8548233046800381
2016-10-27,253127.1,315828.96022978006,0.8653295128939829
2016-11-02,266141.38999999996,326098.84225058,0.8653295128939829
2016-11-03,266635.11,350574.08225058,0.9302769818529131
2016-11-06,271226.07999999996,358852.47225058003,0.9522445081184336
2016-11-07,276747.88999999996,377208.90225058,1.0009551098376313
2016-11-08,276208.73,391246.17225058,1.038204393505253
2016-11-09,279256.18,395925.26225058,1.0506208213944603
2016-11-10,287682.27999999997,403843.72225058003,1.0716332378223496
2016-11-13,296408.0,419680.64225058,1.1136580706781278
2016-11-14,294428.82999999996,404563.58225058,1.0735434574976122
2016-11-15,294361.14999999997,416441.27225058,1.105062082139446
2016-11-16,302334.47,425439.52225058,1.1289398280802292
2016-11-17,303494.50999999995,425439.52225058,1.1289398280802292
2016-11-20,304064.9099999999,425079.59225058,1.127984718242598
2016-11-21,308937.17999999993,441636.37225058,1.1719197707736388
2016-11-22,312484.42999999993,438756.93225058,1.1642788920725882
2016-11-23,319550.97000000003,442356.23225058,1.1738299904489016
2016-11-28,320244.73,428678.89225058,1.1375358166189111
2016-11-29,323843.63999999996,428678.89225058,1.1375358166189111
2016-12-01,349176.11,449091.93378318,1.1652340019102196
2016-12-05,343039.67,449091.93378318,1.1652340019102196
2016-12-06,344290.2,447619.53378318,1.1614135625596944
2016-12-07,340259.67,453509.13378318003,1.1766953199617955
2016-12-13,341956.07,445410.93378318,1.1556829035339062
2016-12-15,343798.85,441729.93378318,1.146131805157593
2016-12-18,346478.75,445042.83378318005,1.154727793696275
2016-12-19,352351.66000000003,465288.33378318005,1.207258834765998
2016-12-20,357773.53,477803.73378318,1.2397325692454633
2016-12-21,361718.0,477803.73378318,1.2397325692454633
2016-12-22,365121.24,477803.73378318,1.2397325692454633
2016-12-28,367362.98,492527.73378318007,1.2779369627507162
2016-12-29,367454.66000000003,487374.33378318005,1.2645654250238776
2017-01-02,382210.97,497494.71567493,1.2645654250238776
2017-01-03,386833.34,488476.71567493,1.2416427889207258
2017-01-04,389810.58,499749.21567493,1.2702960840496658
2017-01-05,392331.16000000003,518536.71567493,1.3180515759312321
2017-01-08,390488.29000000004,518536.71567493,1.3180515759312321
2017-01-09,390000.16,512900.46567493,1.3037249283667622
2017-01-10,395034.9099999999,535445.46567493,1.3610315186246418
2017-01-15,410508.67,535445.46567493,1.3610315186246418
2017-01-18,410432.0900000001,535445.46567493,1.3610315186246418
2017-01-26,411265.07,526803.21567493,1.3390639923591212
2017-01-29,410070.97000000003,526051.71567493,1.3371537726838585
2017-01-31,390032.7699999999,508767.21567492996,1.2932187201528174
2017-02-07,424217.63999999996,533382.22007568,1.3304680038204393
2017-02-09,418519.38999999996,530319.02007568,1.3228271251193886
2017-02-21,407589.32,530319.02007568,1.3228271251193886
2017-02-23,399995.16000000003,496623.82007568004,1.2387774594078318
2017-03-01,399451.28,496260.58635618,1.212989493791786
2017-03-06,402192.3300000001,522831.5863561801,1.2779369627507162
2017-03-07,404643.45,522831.5863561801,1.2779369627507162
2017-03-09,410831.6800000001,531428.08635618,1.2989493791786055
2017-03-12,407296.64,534554.08635618,1.306590257879656
2017-03-19,410932.53,543150.58635618,1.3276026743075453
2017-03-20,409888.5300000001,543150.58635618,1.3276026743075453
2017-03-21,412318.77,535335.58635618,1.3085004775549187
2017-03-22,410492.16000000003,529865.08635618,1.2951289398280803
2017-03-23,410711.12,529083.58635618,1.2932187201528174
2017-03-26,411454.66,539243.08635618,1.3180515759312321
2017-03-28,406894.9000000001,539243.08635618,1.3180515759312321
2017-04-05,420650.21,545310.64238258,1.3085004775549187
2017-04-06,426069.98,557251.54238258,1.3371537726838585
2017-04-09,426651.44,534165.80238258,1.2817574021012414
2017-04-10,425051.05999999994,529787.47238258,1.271251193887297
2017-04-12,420031.58,534165.80238258,1.2817574021012414
2017-04-13,421559.18,535359.89238258,1.2846227316141354
2017-05-02,421902.7899999999,545924.42690038,1.2846227316141354
2017-05-07,429829.32999999996,532124.1669003799,1.2521489971346704
2017-05-08,429164.30000000005,549983.3269003801,1.2941738299904488
2017-05-09,431014.83999999997,549983.3269003801,1.2941738299904488
2017-05-11,432031.18,540647.85690038,1.2722063037249283
2017-05-16,432019.14999999997,543894.97690038,1.279847182425979
2017-05-24,435451.18,549171.5469003799,1.292263610315186
2017-05-31,437350.18000000005,566218.92690038,1.3323782234957018
2017-06-01,447995.24999999994,578817.8350566301,1.33810888252149
2017-06-05,452586.42,589146.3350566301,1.361986628462273
2017-06-06,454095.27999999997,595756.5750566301,1.3772683858643744
2017-06-08,451721.58999999997,597822.2750566301,1.382043935052531
2017-06-21,460997.4,570141.8950566301,1.3180515759312321
2017-06-22,462861.81,590798.8950566301,1.3658070678127985
2017-07-09,497215.07999999996,601173.22882413,1.3658070678127985
2017-07-10,502960.76,601173.22882413,1.3658070678127985
2017-07-17,497947.89,609581.22882413,1.3849092645654248
2017-07-19,494171.19999999995,596969.22882413,1.356255969436485
2017-07-30,509443.14999999997,588561.22882413,1.3371537726838585
2017-08-14,535537.1099999999,592230.2888521301,1.3228271251193886
2017-08-15,532029.1999999998,577264.2888521301,1.2893982808022921
2017-08-21,525225.08,592230.2888521301,1.3228271251193886
2017-08-23,527564.3499999999,585816.2888521301,1.3085004775549187
2017-08-30,535135.97,597361.4888521301,1.3342884431709647
2017-09-07,548788.3699999999,607683.86762563,1.3342884431709647
2017-09-12,558926.2,608988.83762563,1.3371537726838585
2017-09-18,565621.2599999999,624213.48762563,1.370582617000955
2017-09-19,568599.6699999999,629433.36762563,1.382043935052531
2017-09-26,573537.72,613338.73762563,1.346704871060172
2017-09-27,568835.2799999999,617688.6376256299,1.356255969436485
2017-09-28,567169.34,636828.19762563,1.3982808022922635
2017-10-02,575164.8999999999,640713.3876496301,1.3849092645654248
2017-10-09,593311.59,640271.5176496301,1.3839541547277936
2017-10-11,586340.2299999999,640271.5176496301,1.3839541547277936
2017-10-22,578762.7499999999,640271.5176496301,1.3839541547277936
2017-10-23,589481.5699999998,640271.5176496301,1.3839541547277936
2017-11-09,594391.7199999999,680406.78017463,1.4489016236867238
2017-11-14,589393.9099999998,680406.78017463,1.4489016236867238
2017-11-22,584222.8399999999,680406.78017463,1.4489016236867238
2017-11-23,598584.2599999999,652598.54017463,1.3896848137535815
2017-11-28,624711.7399999999,683994.94017463,1.4565425023877745
2017-12-03,632889.0099999998,704605.15269963,1.478510028653295
2017-12-06,622663.21,673653.59269963,1.4135625596943648
2017-12-11,648603.97,682756.99269963,1.4326647564469912
2017-12-12,656970.2699999999,682756.99269963,1.4326647564469912
2017-12-13,659338.2899999998,694136.24269963,1.4565425023877745
2017-12-14,658500.1599999999,694136.24269963,1.4565425023877745
2017-12-17,658614.4899999999,700963.79269963,1.4708691499522444
2017-12-24,640223.3299999998,700963.79269963,1.4708691499522444
2017-12-25,645982.2599999999,700963.79269963,1.4708691499522444
2017-12-26,649565.1499999999,716894.74269963,1.5042979942693409
2018-01-02,682381.6599999999,727368.54522463,1.5042979942693409
2018-01-04,674696.4399999998,727368.54522463,1.5042979942693409
2018-01-08,681021.0199999998,723212.16522463,1.495702005730659
2018-01-09,687308.5399999999,723212.16522463,1.495702005730659
2018-01-14,714652.2299999999,723212.16522463,1.495702005730659
2018-01-15,711475.6999999998,714437.5852246301,1.4775549188156638
2018-01-17,727675.2399999998,725059.4452246301,1.4995224450811842
2018-01-21,729675.5199999998,727830.36522463,1.505253104106972
2018-01-22,727890.6399999998,725983.0852246301,1.5014326647564469
2018-01-23,721662.6399999998,722750.3452246301,1.4947468958930277
2018-01-28,728316.8599999999,727368.54522463,1.5042979942693409
2018-02-06,740339.7999999998,714252.60150113,1.4565425023877745
2018-02-15,766535.1199999998,721278.00150113,1.4708691499522444
2018-02-18,774195.73,726898.32150113,1.4823304680038203
2018-02-21,775588.9199999999,726898.32150113,1.4823304680038203
2018-02-22,791401.6399999997,735328.80150113,1.4995224450811842
2018-02-26,796426.9099999998,735328.80150113,1.4995224450811842
2018-03-04,800636.3199999997,745147.6196573799,1.4995224450811842
2018-03-05,803131.4799999997,762708.18965738,1.5348615090735434
2018-03-06,814160.7199999996,771251.16965738,1.5520534861509072
2018-03-07,816609.3099999997,802100.8196573799,1.6141356255969435
2018-03-08,814650.9099999997,802100.8196573799,1.6141356255969435
2018-03-12,811617.7899999998,822034.43965738,1.6542502387774594
2018-03-13,820456.3399999996,826305.92965738,1.6628462273161413
2018-03-15,805389.5999999997,856680.96965738,1.7239732569245463
2018-03-27,800971.9599999998,863800.1196573799,1.7382999044890162
2018-04-11,826709.3899999997,889911.91338286,1.7707736389684812
2018-04-26,836802.4099999998,923031.2233828601,1.8366762177650429
2018-04-29,840837.2499999998,923031.2233828601,1.8366762177650429
2018-05-02,846963.9999999998,912366.6864000601,1.795606494746896
2018-05-06,833874.45,903145.98640006,1.7774594078319006
2018-05-13,835739.8799999998,903145.98640006,1.7774594078319006
2018-05-16,835465.4199999998,839571.6864000601,1.6523400191021966
2018-05-31,828932.9299999997,847821.78640006,1.668576886341929
2018-06-14,835476.8999999998,847120.25017956,1.64756446991404
2018-06-27,843020.5199999999,847120.25017956,1.64756446991404
2018-06-28,844085.5999999999,854486.45017956,1.6618911174785098
2018-07-09,863544.7599999999,843836.1620623,1.6217765042979941
2018-08-07,868994.77,854227.3730867,1.6217765042979941
2018-08-29,868490.71,854227.3730867,1.6217765042979941
2018-09-04,873399.76,836533.53949726,1.569245463228271
2018-09-23,858778.16,754051.2394972601,1.414517669531996
2018-09-24,861128.06,741322.4894972601,1.390639923591213
2018-09-25,864261.26,740304.18949726,1.38872970391595
2018-09-27,866350.06,753032.93949726,1.4126074498567334
2018-09-30,870005.46,765761.68949726,1.4364851957975164
2018-10-03,884942.51,763999.47865791,1.414517669531996
2018-10-14,876995.1900000002,722730.67865791,1.33810888252149
2018-10-15,875080.2700000001,736143.03865791,1.3629417382999043
2018-10-16,877472.2300000001,735111.31865791,1.3610315186246418
2018-10-17,879270.9800000001,735111.31865791,1.3610315186246418
2018-10-24,869416.6900000002,737690.61865791,1.3658070678127985
2018-10-31,882222.93,718603.79865791,1.3304680038204393
2018-11-01,892719.08,733758.82367591,1.3400191021967525
2018-11-22,903738.14,759908.32367591,1.3877745940783188
2018-12-03,900589.2000000001,729090.17183216,1.3132760267430754
2018-12-18,907175.39,740755.45183216,1.3342884431709647
2018-12-23,897322.17,708410.81183216,1.2760267430754535
2018-12-25,896285.1599999999,716894.65183216,1.2913085004775549
2018-12-26,903840.9199999999,707880.57183216,1.2750716332378222
2018-12-31,912854.87,725378.4918321599,1.306590257879656
2019-01-06,934857.12,753577.70559966,1.3390639923591212
2019-01-08,942249.58,757877.70559966,1.346704871060172
2019-02-05,980781.23,832552.25812466,1.4613180515759312
2019-02-14,984723.99,854318.25812466,1.4995224450811842
2019-02-19,1003812.4399999998,849420.90812466,1.4909264565425022
2019-02-21,1009720.2999999999,869010.30812466,1.5253104106972302
2019-02-28,1019369.4400000001,843979.40812466,1.481375358166189
2019-04-17,971101.1699999998,865925.7661018401,1.5023877745940784
2019-05-21,895854.0999999999,790898.23812264,1.356255969436485
2019-07-09,940209.1399999999,840664.59865884,1.4250238777459407
2019-07-11,937687.4599999998,838410.8386588402,1.4212034383954155
2019-08-21,944575.4999999998,870275.80067964,1.4584527220630372
2019-08-22,947751.4399999998,866286.36067964,1.4517669531996178
2019-08-28,949552.38,854887.9606796401,1.4326647564469912
2019-09-02,962386.4399999997,910988.6132046401,1.5090735434574976
2019-09-04,949477.1699999999,915024.60320464,1.5157593123209168
2019-09-09,953875.1899999998,910412.0432046399,1.508118433619866
2019-09-17,913699.84,912718.3232046401,1.5119388729703915
2019-09-23,827497.6799999999,851025.33320464,1.4097421203438394
